"","country_region","lat","long","date","status","cases"
"13116","Estonia",58.5953,25.0136,"2/20/20","deaths",0
"13117","Estonia",58.5953,25.0136,"2/21/20","confirmed",0
"13118","Estonia",58.5953,25.0136,"2/21/20","deaths",0
"13119","Estonia",58.5953,25.0136,"2/22/20","confirmed",0
"13120","Estonia",58.5953,25.0136,"2/22/20","deaths",0
"13121","Estonia",58.5953,25.0136,"2/23/20","confirmed",0
"13122","Estonia",58.5953,25.0136,"2/23/20","deaths",0
"13123","Estonia",58.5953,25.0136,"2/24/20","confirmed",0
"13124","Estonia",58.5953,25.0136,"2/24/20","deaths",0
"13125","Estonia",58.5953,25.0136,"2/25/20","confirmed",0
"13126","Estonia",58.5953,25.0136,"2/25/20","deaths",0
"13127","Estonia",58.5953,25.0136,"2/26/20","confirmed",0
"13128","Estonia",58.5953,25.0136,"2/26/20","deaths",0
"13129","Estonia",58.5953,25.0136,"2/27/20","confirmed",1
"13130","Estonia",58.5953,25.0136,"2/27/20","deaths",0
"13131","Estonia",58.5953,25.0136,"2/28/20","confirmed",1
"13132","Estonia",58.5953,25.0136,"2/28/20","deaths",0
"13133","Estonia",58.5953,25.0136,"2/29/20","confirmed",1
"13134","Estonia",58.5953,25.0136,"2/29/20","deaths",0
"13135","Estonia",58.5953,25.0136,"3/1/20","confirmed",1
"13136","Estonia",58.5953,25.0136,"3/1/20","deaths",0
"13137","Estonia",58.5953,25.0136,"3/2/20","confirmed",1
"13138","Estonia",58.5953,25.0136,"3/2/20","deaths",0
"13139","Estonia",58.5953,25.0136,"3/3/20","confirmed",2
"13140","Estonia",58.5953,25.0136,"3/3/20","deaths",0
"13141","Estonia",58.5953,25.0136,"3/4/20","confirmed",2
"13142","Estonia",58.5953,25.0136,"3/4/20","deaths",0
"13143","Estonia",58.5953,25.0136,"3/5/20","confirmed",3
"13144","Estonia",58.5953,25.0136,"3/5/20","deaths",0
"13145","Estonia",58.5953,25.0136,"3/6/20","confirmed",10
"13146","Estonia",58.5953,25.0136,"3/6/20","deaths",0
"13147","Estonia",58.5953,25.0136,"3/7/20","confirmed",10
"13148","Estonia",58.5953,25.0136,"3/7/20","deaths",0
"13149","Estonia",58.5953,25.0136,"3/8/20","confirmed",10
"13150","Estonia",58.5953,25.0136,"3/8/20","deaths",0
"13151","Estonia",58.5953,25.0136,"3/9/20","confirmed",10
"13152","Estonia",58.5953,25.0136,"3/9/20","deaths",0
"13153","Estonia",58.5953,25.0136,"3/10/20","confirmed",12
"13154","Estonia",58.5953,25.0136,"3/10/20","deaths",0
"13155","Estonia",58.5953,25.0136,"3/11/20","confirmed",16
"13156","Estonia",58.5953,25.0136,"3/11/20","deaths",0
"13157","Estonia",58.5953,25.0136,"3/12/20","confirmed",16
"13158","Estonia",58.5953,25.0136,"3/12/20","deaths",0
"13159","Estonia",58.5953,25.0136,"3/13/20","confirmed",79
"13160","Estonia",58.5953,25.0136,"3/13/20","deaths",0
"13161","Estonia",58.5953,25.0136,"3/14/20","confirmed",115
"13162","Estonia",58.5953,25.0136,"3/14/20","deaths",0
"13163","Estonia",58.5953,25.0136,"3/15/20","confirmed",171
"13164","Estonia",58.5953,25.0136,"3/15/20","deaths",0
"13165","Estonia",58.5953,25.0136,"3/16/20","confirmed",205
"13166","Estonia",58.5953,25.0136,"3/16/20","deaths",0
"13167","Estonia",58.5953,25.0136,"3/17/20","confirmed",225
"13168","Estonia",58.5953,25.0136,"3/17/20","deaths",0
"13169","Estonia",58.5953,25.0136,"3/18/20","confirmed",258
"13170","Estonia",58.5953,25.0136,"3/18/20","deaths",0
"13171","Estonia",58.5953,25.0136,"3/19/20","confirmed",267
"13172","Estonia",58.5953,25.0136,"3/19/20","deaths",0
"13173","Estonia",58.5953,25.0136,"3/20/20","confirmed",283
"13174","Estonia",58.5953,25.0136,"3/20/20","deaths",0
"13175","Estonia",58.5953,25.0136,"3/21/20","confirmed",306
"13176","Estonia",58.5953,25.0136,"3/21/20","deaths",0
"13177","Estonia",58.5953,25.0136,"3/22/20","confirmed",326
"13178","Estonia",58.5953,25.0136,"3/22/20","deaths",0
"13179","Estonia",58.5953,25.0136,"3/23/20","confirmed",352
"13180","Estonia",58.5953,25.0136,"3/23/20","deaths",0
"13181","Estonia",58.5953,25.0136,"3/24/20","confirmed",369
"13182","Estonia",58.5953,25.0136,"3/24/20","deaths",0
"13183","Estonia",58.5953,25.0136,"3/25/20","confirmed",404
"13184","Estonia",58.5953,25.0136,"3/25/20","deaths",1
"13185","Eswatini",-26.5225,31.4659,"1/22/20","confirmed",0
"13186","Eswatini",-26.5225,31.4659,"1/22/20","deaths",0
"13187","Eswatini",-26.5225,31.4659,"1/23/20","confirmed",0
"13188","Eswatini",-26.5225,31.4659,"1/23/20","deaths",0
"13189","Eswatini",-26.5225,31.4659,"1/24/20","confirmed",0
"13190","Eswatini",-26.5225,31.4659,"1/24/20","deaths",0
"13191","Eswatini",-26.5225,31.4659,"1/25/20","confirmed",0
"13192","Eswatini",-26.5225,31.4659,"1/25/20","deaths",0
"13193","Eswatini",-26.5225,31.4659,"1/26/20","confirmed",0
"13194","Eswatini",-26.5225,31.4659,"1/26/20","deaths",0
"13195","Eswatini",-26.5225,31.4659,"1/27/20","confirmed",0
"13196","Eswatini",-26.5225,31.4659,"1/27/20","deaths",0
"13197","Eswatini",-26.5225,31.4659,"1/28/20","confirmed",0
"13198","Eswatini",-26.5225,31.4659,"1/28/20","deaths",0
"13199","Eswatini",-26.5225,31.4659,"1/29/20","confirmed",0
"13200","Eswatini",-26.5225,31.4659,"1/29/20","deaths",0
"13201","Eswatini",-26.5225,31.4659,"1/30/20","confirmed",0
"13202","Eswatini",-26.5225,31.4659,"1/30/20","deaths",0
"13203","Eswatini",-26.5225,31.4659,"1/31/20","confirmed",0
"13204","Eswatini",-26.5225,31.4659,"1/31/20","deaths",0
"13205","Eswatini",-26.5225,31.4659,"2/1/20","confirmed",0
"13206","Eswatini",-26.5225,31.4659,"2/1/20","deaths",0
"13207","Eswatini",-26.5225,31.4659,"2/2/20","confirmed",0
"13208","Eswatini",-26.5225,31.4659,"2/2/20","deaths",0
"13209","Eswatini",-26.5225,31.4659,"2/3/20","confirmed",0
"13210","Eswatini",-26.5225,31.4659,"2/3/20","deaths",0
"13211","Eswatini",-26.5225,31.4659,"2/4/20","confirmed",0
"13212","Eswatini",-26.5225,31.4659,"2/4/20","deaths",0
"13213","Eswatini",-26.5225,31.4659,"2/5/20","confirmed",0
"13214","Eswatini",-26.5225,31.4659,"2/5/20","deaths",0
"13215","Eswatini",-26.5225,31.4659,"2/6/20","confirmed",0
"13216","Eswatini",-26.5225,31.4659,"2/6/20","deaths",0
"13217","Eswatini",-26.5225,31.4659,"2/7/20","confirmed",0
"13218","Eswatini",-26.5225,31.4659,"2/7/20","deaths",0
"13219","Eswatini",-26.5225,31.4659,"2/8/20","confirmed",0
"13220","Eswatini",-26.5225,31.4659,"2/8/20","deaths",0
"13221","Eswatini",-26.5225,31.4659,"2/9/20","confirmed",0
"13222","Eswatini",-26.5225,31.4659,"2/9/20","deaths",0
"13223","Eswatini",-26.5225,31.4659,"2/10/20","confirmed",0
"13224","Eswatini",-26.5225,31.4659,"2/10/20","deaths",0
"13225","Eswatini",-26.5225,31.4659,"2/11/20","confirmed",0
"13226","Eswatini",-26.5225,31.4659,"2/11/20","deaths",0
"13227","Eswatini",-26.5225,31.4659,"2/12/20","confirmed",0
"13228","Eswatini",-26.5225,31.4659,"2/12/20","deaths",0
"13229","Eswatini",-26.5225,31.4659,"2/13/20","confirmed",0
"13230","Eswatini",-26.5225,31.4659,"2/13/20","deaths",0
"13231","Eswatini",-26.5225,31.4659,"2/14/20","confirmed",0
"13232","Eswatini",-26.5225,31.4659,"2/14/20","deaths",0
"13233","Eswatini",-26.5225,31.4659,"2/15/20","confirmed",0
"13234","Eswatini",-26.5225,31.4659,"2/15/20","deaths",0
"13235","Eswatini",-26.5225,31.4659,"2/16/20","confirmed",0
"13236","Eswatini",-26.5225,31.4659,"2/16/20","deaths",0
"13237","Eswatini",-26.5225,31.4659,"2/17/20","confirmed",0
"13238","Eswatini",-26.5225,31.4659,"2/17/20","deaths",0
"13239","Eswatini",-26.5225,31.4659,"2/18/20","confirmed",0
"13240","Eswatini",-26.5225,31.4659,"2/18/20","deaths",0
"13241","Eswatini",-26.5225,31.4659,"2/19/20","confirmed",0
"13242","Eswatini",-26.5225,31.4659,"2/19/20","deaths",0
"13243","Eswatini",-26.5225,31.4659,"2/20/20","confirmed",0
"13244","Eswatini",-26.5225,31.4659,"2/20/20","deaths",0
"13245","Eswatini",-26.5225,31.4659,"2/21/20","confirmed",0
"13246","Eswatini",-26.5225,31.4659,"2/21/20","deaths",0
"13247","Eswatini",-26.5225,31.4659,"2/22/20","confirmed",0
"13248","Eswatini",-26.5225,31.4659,"2/22/20","deaths",0
"13249","Eswatini",-26.5225,31.4659,"2/23/20","confirmed",0
"13250","Eswatini",-26.5225,31.4659,"2/23/20","deaths",0
"13251","Eswatini",-26.5225,31.4659,"2/24/20","confirmed",0
"13252","Eswatini",-26.5225,31.4659,"2/24/20","deaths",0
"13253","Eswatini",-26.5225,31.4659,"2/25/20","confirmed",0
"13254","Eswatini",-26.5225,31.4659,"2/25/20","deaths",0
"13255","Eswatini",-26.5225,31.4659,"2/26/20","confirmed",0
"13256","Eswatini",-26.5225,31.4659,"2/26/20","deaths",0
"13257","Eswatini",-26.5225,31.4659,"2/27/20","confirmed",0
"13258","Eswatini",-26.5225,31.4659,"2/27/20","deaths",0
"13259","Eswatini",-26.5225,31.4659,"2/28/20","confirmed",0
"13260","Eswatini",-26.5225,31.4659,"2/28/20","deaths",0
"13261","Eswatini",-26.5225,31.4659,"2/29/20","confirmed",0
"13262","Eswatini",-26.5225,31.4659,"2/29/20","deaths",0
"13263","Eswatini",-26.5225,31.4659,"3/1/20","confirmed",0
"13264","Eswatini",-26.5225,31.4659,"3/1/20","deaths",0
"13265","Eswatini",-26.5225,31.4659,"3/2/20","confirmed",0
"13266","Eswatini",-26.5225,31.4659,"3/2/20","deaths",0
"13267","Eswatini",-26.5225,31.4659,"3/3/20","confirmed",0
"13268","Eswatini",-26.5225,31.4659,"3/3/20","deaths",0
"13269","Eswatini",-26.5225,31.4659,"3/4/20","confirmed",0
"13270","Eswatini",-26.5225,31.4659,"3/4/20","deaths",0
"13271","Eswatini",-26.5225,31.4659,"3/5/20","confirmed",0
"13272","Eswatini",-26.5225,31.4659,"3/5/20","deaths",0
"13273","Eswatini",-26.5225,31.4659,"3/6/20","confirmed",0
"13274","Eswatini",-26.5225,31.4659,"3/6/20","deaths",0
"13275","Eswatini",-26.5225,31.4659,"3/7/20","confirmed",0
"13276","Eswatini",-26.5225,31.4659,"3/7/20","deaths",0
"13277","Eswatini",-26.5225,31.4659,"3/8/20","confirmed",0
"13278","Eswatini",-26.5225,31.4659,"3/8/20","deaths",0
"13279","Eswatini",-26.5225,31.4659,"3/9/20","confirmed",0
"13280","Eswatini",-26.5225,31.4659,"3/9/20","deaths",0
"13281","Eswatini",-26.5225,31.4659,"3/10/20","confirmed",0
"13282","Eswatini",-26.5225,31.4659,"3/10/20","deaths",0
"13283","Eswatini",-26.5225,31.4659,"3/11/20","confirmed",0
"13284","Eswatini",-26.5225,31.4659,"3/11/20","deaths",0
"13285","Eswatini",-26.5225,31.4659,"3/12/20","confirmed",0
"13286","Eswatini",-26.5225,31.4659,"3/12/20","deaths",0
"13287","Eswatini",-26.5225,31.4659,"3/13/20","confirmed",0
"13288","Eswatini",-26.5225,31.4659,"3/13/20","deaths",0
"13289","Eswatini",-26.5225,31.4659,"3/14/20","confirmed",1
"13290","Eswatini",-26.5225,31.4659,"3/14/20","deaths",0
"13291","Eswatini",-26.5225,31.4659,"3/15/20","confirmed",1
"13292","Eswatini",-26.5225,31.4659,"3/15/20","deaths",0
"13293","Eswatini",-26.5225,31.4659,"3/16/20","confirmed",1
"13294","Eswatini",-26.5225,31.4659,"3/16/20","deaths",0
"13295","Eswatini",-26.5225,31.4659,"3/17/20","confirmed",1
"13296","Eswatini",-26.5225,31.4659,"3/17/20","deaths",0
"13297","Eswatini",-26.5225,31.4659,"3/18/20","confirmed",1
"13298","Eswatini",-26.5225,31.4659,"3/18/20","deaths",0
"13299","Eswatini",-26.5225,31.4659,"3/19/20","confirmed",1
"13300","Eswatini",-26.5225,31.4659,"3/19/20","deaths",0
"13301","Eswatini",-26.5225,31.4659,"3/20/20","confirmed",1
"13302","Eswatini",-26.5225,31.4659,"3/20/20","deaths",0
"13303","Eswatini",-26.5225,31.4659,"3/21/20","confirmed",1
"13304","Eswatini",-26.5225,31.4659,"3/21/20","deaths",0
"13305","Eswatini",-26.5225,31.4659,"3/22/20","confirmed",4
"13306","Eswatini",-26.5225,31.4659,"3/22/20","deaths",0
"13307","Eswatini",-26.5225,31.4659,"3/23/20","confirmed",4
"13308","Eswatini",-26.5225,31.4659,"3/23/20","deaths",0
"13309","Eswatini",-26.5225,31.4659,"3/24/20","confirmed",4
"13310","Eswatini",-26.5225,31.4659,"3/24/20","deaths",0
"13311","Eswatini",-26.5225,31.4659,"3/25/20","confirmed",4
"13312","Eswatini",-26.5225,31.4659,"3/25/20","deaths",0
"13313","Ethiopia",9.145,40.4897,"1/22/20","confirmed",0
"13314","Ethiopia",9.145,40.4897,"1/22/20","deaths",0
"13315","Ethiopia",9.145,40.4897,"1/23/20","confirmed",0
"13316","Ethiopia",9.145,40.4897,"1/23/20","deaths",0
"13317","Ethiopia",9.145,40.4897,"1/24/20","confirmed",0
"13318","Ethiopia",9.145,40.4897,"1/24/20","deaths",0
"13319","Ethiopia",9.145,40.4897,"1/25/20","confirmed",0
"13320","Ethiopia",9.145,40.4897,"1/25/20","deaths",0
"13321","Ethiopia",9.145,40.4897,"1/26/20","confirmed",0
"13322","Ethiopia",9.145,40.4897,"1/26/20","deaths",0
"13323","Ethiopia",9.145,40.4897,"1/27/20","confirmed",0
"13324","Ethiopia",9.145,40.4897,"1/27/20","deaths",0
"13325","Ethiopia",9.145,40.4897,"1/28/20","confirmed",0
"13326","Ethiopia",9.145,40.4897,"1/28/20","deaths",0
"13327","Ethiopia",9.145,40.4897,"1/29/20","confirmed",0
"13328","Ethiopia",9.145,40.4897,"1/29/20","deaths",0
"13329","Ethiopia",9.145,40.4897,"1/30/20","confirmed",0
"13330","Ethiopia",9.145,40.4897,"1/30/20","deaths",0
"13331","Ethiopia",9.145,40.4897,"1/31/20","confirmed",0
"13332","Ethiopia",9.145,40.4897,"1/31/20","deaths",0
"13333","Ethiopia",9.145,40.4897,"2/1/20","confirmed",0
"13334","Ethiopia",9.145,40.4897,"2/1/20","deaths",0
"13335","Ethiopia",9.145,40.4897,"2/2/20","confirmed",0
"13336","Ethiopia",9.145,40.4897,"2/2/20","deaths",0
"13337","Ethiopia",9.145,40.4897,"2/3/20","confirmed",0
"13338","Ethiopia",9.145,40.4897,"2/3/20","deaths",0
"13339","Ethiopia",9.145,40.4897,"2/4/20","confirmed",0
"13340","Ethiopia",9.145,40.4897,"2/4/20","deaths",0
"13341","Ethiopia",9.145,40.4897,"2/5/20","confirmed",0
"13342","Ethiopia",9.145,40.4897,"2/5/20","deaths",0
"13343","Ethiopia",9.145,40.4897,"2/6/20","confirmed",0
"13344","Ethiopia",9.145,40.4897,"2/6/20","deaths",0
"13345","Ethiopia",9.145,40.4897,"2/7/20","confirmed",0
"13346","Ethiopia",9.145,40.4897,"2/7/20","deaths",0
"13347","Ethiopia",9.145,40.4897,"2/8/20","confirmed",0
"13348","Ethiopia",9.145,40.4897,"2/8/20","deaths",0
"13349","Ethiopia",9.145,40.4897,"2/9/20","confirmed",0
"13350","Ethiopia",9.145,40.4897,"2/9/20","deaths",0
"13351","Ethiopia",9.145,40.4897,"2/10/20","confirmed",0
"13352","Ethiopia",9.145,40.4897,"2/10/20","deaths",0
"13353","Ethiopia",9.145,40.4897,"2/11/20","confirmed",0
"13354","Ethiopia",9.145,40.4897,"2/11/20","deaths",0
"13355","Ethiopia",9.145,40.4897,"2/12/20","confirmed",0
"13356","Ethiopia",9.145,40.4897,"2/12/20","deaths",0
"13357","Ethiopia",9.145,40.4897,"2/13/20","confirmed",0
"13358","Ethiopia",9.145,40.4897,"2/13/20","deaths",0
"13359","Ethiopia",9.145,40.4897,"2/14/20","confirmed",0
"13360","Ethiopia",9.145,40.4897,"2/14/20","deaths",0
"13361","Ethiopia",9.145,40.4897,"2/15/20","confirmed",0
"13362","Ethiopia",9.145,40.4897,"2/15/20","deaths",0
"13363","Ethiopia",9.145,40.4897,"2/16/20","confirmed",0
"13364","Ethiopia",9.145,40.4897,"2/16/20","deaths",0
"13365","Ethiopia",9.145,40.4897,"2/17/20","confirmed",0
"13366","Ethiopia",9.145,40.4897,"2/17/20","deaths",0
"13367","Ethiopia",9.145,40.4897,"2/18/20","confirmed",0
"13368","Ethiopia",9.145,40.4897,"2/18/20","deaths",0
"13369","Ethiopia",9.145,40.4897,"2/19/20","confirmed",0
"13370","Ethiopia",9.145,40.4897,"2/19/20","deaths",0
"13371","Ethiopia",9.145,40.4897,"2/20/20","confirmed",0
"13372","Ethiopia",9.145,40.4897,"2/20/20","deaths",0
"13373","Ethiopia",9.145,40.4897,"2/21/20","confirmed",0
"13374","Ethiopia",9.145,40.4897,"2/21/20","deaths",0
"13375","Ethiopia",9.145,40.4897,"2/22/20","confirmed",0
"13376","Ethiopia",9.145,40.4897,"2/22/20","deaths",0
"13377","Ethiopia",9.145,40.4897,"2/23/20","confirmed",0
"13378","Ethiopia",9.145,40.4897,"2/23/20","deaths",0
"13379","Ethiopia",9.145,40.4897,"2/24/20","confirmed",0
"13380","Ethiopia",9.145,40.4897,"2/24/20","deaths",0
"13381","Ethiopia",9.145,40.4897,"2/25/20","confirmed",0
"13382","Ethiopia",9.145,40.4897,"2/25/20","deaths",0
"13383","Ethiopia",9.145,40.4897,"2/26/20","confirmed",0
"13384","Ethiopia",9.145,40.4897,"2/26/20","deaths",0
"13385","Ethiopia",9.145,40.4897,"2/27/20","confirmed",0
"13386","Ethiopia",9.145,40.4897,"2/27/20","deaths",0
"13387","Ethiopia",9.145,40.4897,"2/28/20","confirmed",0
"13388","Ethiopia",9.145,40.4897,"2/28/20","deaths",0
"13389","Ethiopia",9.145,40.4897,"2/29/20","confirmed",0
"13390","Ethiopia",9.145,40.4897,"2/29/20","deaths",0
"13391","Ethiopia",9.145,40.4897,"3/1/20","confirmed",0
"13392","Ethiopia",9.145,40.4897,"3/1/20","deaths",0
"13393","Ethiopia",9.145,40.4897,"3/2/20","confirmed",0
"13394","Ethiopia",9.145,40.4897,"3/2/20","deaths",0
"13395","Ethiopia",9.145,40.4897,"3/3/20","confirmed",0
"13396","Ethiopia",9.145,40.4897,"3/3/20","deaths",0
"13397","Ethiopia",9.145,40.4897,"3/4/20","confirmed",0
"13398","Ethiopia",9.145,40.4897,"3/4/20","deaths",0
"13399","Ethiopia",9.145,40.4897,"3/5/20","confirmed",0
"13400","Ethiopia",9.145,40.4897,"3/5/20","deaths",0
"13401","Ethiopia",9.145,40.4897,"3/6/20","confirmed",0
"13402","Ethiopia",9.145,40.4897,"3/6/20","deaths",0
"13403","Ethiopia",9.145,40.4897,"3/7/20","confirmed",0
"13404","Ethiopia",9.145,40.4897,"3/7/20","deaths",0
"13405","Ethiopia",9.145,40.4897,"3/8/20","confirmed",0
"13406","Ethiopia",9.145,40.4897,"3/8/20","deaths",0
"13407","Ethiopia",9.145,40.4897,"3/9/20","confirmed",0
"13408","Ethiopia",9.145,40.4897,"3/9/20","deaths",0
"13409","Ethiopia",9.145,40.4897,"3/10/20","confirmed",0
"13410","Ethiopia",9.145,40.4897,"3/10/20","deaths",0
"13411","Ethiopia",9.145,40.4897,"3/11/20","confirmed",0
"13412","Ethiopia",9.145,40.4897,"3/11/20","deaths",0
"13413","Ethiopia",9.145,40.4897,"3/12/20","confirmed",0
"13414","Ethiopia",9.145,40.4897,"3/12/20","deaths",0
"13415","Ethiopia",9.145,40.4897,"3/13/20","confirmed",1
"13416","Ethiopia",9.145,40.4897,"3/13/20","deaths",0
"13417","Ethiopia",9.145,40.4897,"3/14/20","confirmed",1
"13418","Ethiopia",9.145,40.4897,"3/14/20","deaths",0
"13419","Ethiopia",9.145,40.4897,"3/15/20","confirmed",1
"13420","Ethiopia",9.145,40.4897,"3/15/20","deaths",0
"13421","Ethiopia",9.145,40.4897,"3/16/20","confirmed",5
"13422","Ethiopia",9.145,40.4897,"3/16/20","deaths",0
"13423","Ethiopia",9.145,40.4897,"3/17/20","confirmed",5
"13424","Ethiopia",9.145,40.4897,"3/17/20","deaths",0
"13425","Ethiopia",9.145,40.4897,"3/18/20","confirmed",6
"13426","Ethiopia",9.145,40.4897,"3/18/20","deaths",0
"13427","Ethiopia",9.145,40.4897,"3/19/20","confirmed",6
"13428","Ethiopia",9.145,40.4897,"3/19/20","deaths",0
"13429","Ethiopia",9.145,40.4897,"3/20/20","confirmed",9
"13430","Ethiopia",9.145,40.4897,"3/20/20","deaths",0
"13431","Ethiopia",9.145,40.4897,"3/21/20","confirmed",9
"13432","Ethiopia",9.145,40.4897,"3/21/20","deaths",0
"13433","Ethiopia",9.145,40.4897,"3/22/20","confirmed",11
"13434","Ethiopia",9.145,40.4897,"3/22/20","deaths",0
"13435","Ethiopia",9.145,40.4897,"3/23/20","confirmed",11
"13436","Ethiopia",9.145,40.4897,"3/23/20","deaths",0
"13437","Ethiopia",9.145,40.4897,"3/24/20","confirmed",12
"13438","Ethiopia",9.145,40.4897,"3/24/20","deaths",0
"13439","Ethiopia",9.145,40.4897,"3/25/20","confirmed",12
"13440","Ethiopia",9.145,40.4897,"3/25/20","deaths",0
"13441","Fiji",-17.7134,178.065,"1/22/20","confirmed",0
"13442","Fiji",-17.7134,178.065,"1/22/20","deaths",0
"13443","Fiji",-17.7134,178.065,"1/23/20","confirmed",0
"13444","Fiji",-17.7134,178.065,"1/23/20","deaths",0
"13445","Fiji",-17.7134,178.065,"1/24/20","confirmed",0
"13446","Fiji",-17.7134,178.065,"1/24/20","deaths",0
"13447","Fiji",-17.7134,178.065,"1/25/20","confirmed",0
"13448","Fiji",-17.7134,178.065,"1/25/20","deaths",0
"13449","Fiji",-17.7134,178.065,"1/26/20","confirmed",0
"13450","Fiji",-17.7134,178.065,"1/26/20","deaths",0
"13451","Fiji",-17.7134,178.065,"1/27/20","confirmed",0
"13452","Fiji",-17.7134,178.065,"1/27/20","deaths",0
"13453","Fiji",-17.7134,178.065,"1/28/20","confirmed",0
"13454","Fiji",-17.7134,178.065,"1/28/20","deaths",0
"13455","Fiji",-17.7134,178.065,"1/29/20","confirmed",0
"13456","Fiji",-17.7134,178.065,"1/29/20","deaths",0
"13457","Fiji",-17.7134,178.065,"1/30/20","confirmed",0
"13458","Fiji",-17.7134,178.065,"1/30/20","deaths",0
"13459","Fiji",-17.7134,178.065,"1/31/20","confirmed",0
"13460","Fiji",-17.7134,178.065,"1/31/20","deaths",0
"13461","Fiji",-17.7134,178.065,"2/1/20","confirmed",0
"13462","Fiji",-17.7134,178.065,"2/1/20","deaths",0
"13463","Fiji",-17.7134,178.065,"2/2/20","confirmed",0
"13464","Fiji",-17.7134,178.065,"2/2/20","deaths",0
"13465","Fiji",-17.7134,178.065,"2/3/20","confirmed",0
"13466","Fiji",-17.7134,178.065,"2/3/20","deaths",0
"13467","Fiji",-17.7134,178.065,"2/4/20","confirmed",0
"13468","Fiji",-17.7134,178.065,"2/4/20","deaths",0
"13469","Fiji",-17.7134,178.065,"2/5/20","confirmed",0
"13470","Fiji",-17.7134,178.065,"2/5/20","deaths",0
"13471","Fiji",-17.7134,178.065,"2/6/20","confirmed",0
"13472","Fiji",-17.7134,178.065,"2/6/20","deaths",0
"13473","Fiji",-17.7134,178.065,"2/7/20","confirmed",0
"13474","Fiji",-17.7134,178.065,"2/7/20","deaths",0
"13475","Fiji",-17.7134,178.065,"2/8/20","confirmed",0
"13476","Fiji",-17.7134,178.065,"2/8/20","deaths",0
"13477","Fiji",-17.7134,178.065,"2/9/20","confirmed",0
"13478","Fiji",-17.7134,178.065,"2/9/20","deaths",0
"13479","Fiji",-17.7134,178.065,"2/10/20","confirmed",0
"13480","Fiji",-17.7134,178.065,"2/10/20","deaths",0
"13481","Fiji",-17.7134,178.065,"2/11/20","confirmed",0
"13482","Fiji",-17.7134,178.065,"2/11/20","deaths",0
"13483","Fiji",-17.7134,178.065,"2/12/20","confirmed",0
"13484","Fiji",-17.7134,178.065,"2/12/20","deaths",0
"13485","Fiji",-17.7134,178.065,"2/13/20","confirmed",0
"13486","Fiji",-17.7134,178.065,"2/13/20","deaths",0
"13487","Fiji",-17.7134,178.065,"2/14/20","confirmed",0
"13488","Fiji",-17.7134,178.065,"2/14/20","deaths",0
"13489","Fiji",-17.7134,178.065,"2/15/20","confirmed",0
"13490","Fiji",-17.7134,178.065,"2/15/20","deaths",0
"13491","Fiji",-17.7134,178.065,"2/16/20","confirmed",0
"13492","Fiji",-17.7134,178.065,"2/16/20","deaths",0
"13493","Fiji",-17.7134,178.065,"2/17/20","confirmed",0
"13494","Fiji",-17.7134,178.065,"2/17/20","deaths",0
"13495","Fiji",-17.7134,178.065,"2/18/20","confirmed",0
"13496","Fiji",-17.7134,178.065,"2/18/20","deaths",0
"13497","Fiji",-17.7134,178.065,"2/19/20","confirmed",0
"13498","Fiji",-17.7134,178.065,"2/19/20","deaths",0
"13499","Fiji",-17.7134,178.065,"2/20/20","confirmed",0
"13500","Fiji",-17.7134,178.065,"2/20/20","deaths",0
"13501","Fiji",-17.7134,178.065,"2/21/20","confirmed",0
"13502","Fiji",-17.7134,178.065,"2/21/20","deaths",0
"13503","Fiji",-17.7134,178.065,"2/22/20","confirmed",0
"13504","Fiji",-17.7134,178.065,"2/22/20","deaths",0
"13505","Fiji",-17.7134,178.065,"2/23/20","confirmed",0
"13506","Fiji",-17.7134,178.065,"2/23/20","deaths",0
"13507","Fiji",-17.7134,178.065,"2/24/20","confirmed",0
"13508","Fiji",-17.7134,178.065,"2/24/20","deaths",0
"13509","Fiji",-17.7134,178.065,"2/25/20","confirmed",0
"13510","Fiji",-17.7134,178.065,"2/25/20","deaths",0
"13511","Fiji",-17.7134,178.065,"2/26/20","confirmed",0
"13512","Fiji",-17.7134,178.065,"2/26/20","deaths",0
"13513","Fiji",-17.7134,178.065,"2/27/20","confirmed",0
"13514","Fiji",-17.7134,178.065,"2/27/20","deaths",0
"13515","Fiji",-17.7134,178.065,"2/28/20","confirmed",0
"13516","Fiji",-17.7134,178.065,"2/28/20","deaths",0
"13517","Fiji",-17.7134,178.065,"2/29/20","confirmed",0
"13518","Fiji",-17.7134,178.065,"2/29/20","deaths",0
"13519","Fiji",-17.7134,178.065,"3/1/20","confirmed",0
"13520","Fiji",-17.7134,178.065,"3/1/20","deaths",0
"13521","Fiji",-17.7134,178.065,"3/2/20","confirmed",0
"13522","Fiji",-17.7134,178.065,"3/2/20","deaths",0
"13523","Fiji",-17.7134,178.065,"3/3/20","confirmed",0
"13524","Fiji",-17.7134,178.065,"3/3/20","deaths",0
"13525","Fiji",-17.7134,178.065,"3/4/20","confirmed",0
"13526","Fiji",-17.7134,178.065,"3/4/20","deaths",0
"13527","Fiji",-17.7134,178.065,"3/5/20","confirmed",0
"13528","Fiji",-17.7134,178.065,"3/5/20","deaths",0
"13529","Fiji",-17.7134,178.065,"3/6/20","confirmed",0
"13530","Fiji",-17.7134,178.065,"3/6/20","deaths",0
"13531","Fiji",-17.7134,178.065,"3/7/20","confirmed",0
"13532","Fiji",-17.7134,178.065,"3/7/20","deaths",0
"13533","Fiji",-17.7134,178.065,"3/8/20","confirmed",0
