"","province_state","country_region","lat","long","date","status","cases"
"24927",NA,"Djibouti",11.8251,42.5903,"3/18/20","recovered",0
"24928",NA,"Djibouti",11.8251,42.5903,"3/18/20","active",1
"24929",NA,"Djibouti",11.8251,42.5903,"3/19/20","confirmed",1
"24930",NA,"Djibouti",11.8251,42.5903,"3/19/20","deaths",0
"24931",NA,"Djibouti",11.8251,42.5903,"3/19/20","recovered",0
"24932",NA,"Djibouti",11.8251,42.5903,"3/19/20","active",1
"24933",NA,"Djibouti",11.8251,42.5903,"3/20/20","confirmed",1
"24934",NA,"Djibouti",11.8251,42.5903,"3/20/20","deaths",0
"24935",NA,"Djibouti",11.8251,42.5903,"3/20/20","recovered",0
"24936",NA,"Djibouti",11.8251,42.5903,"3/20/20","active",1
"24937",NA,"Djibouti",11.8251,42.5903,"3/21/20","confirmed",1
"24938",NA,"Djibouti",11.8251,42.5903,"3/21/20","deaths",0
"24939",NA,"Djibouti",11.8251,42.5903,"3/21/20","recovered",0
"24940",NA,"Djibouti",11.8251,42.5903,"3/21/20","active",1
"24941",NA,"Djibouti",11.8251,42.5903,"3/22/20","confirmed",1
"24942",NA,"Djibouti",11.8251,42.5903,"3/22/20","deaths",0
"24943",NA,"Djibouti",11.8251,42.5903,"3/22/20","recovered",0
"24944",NA,"Djibouti",11.8251,42.5903,"3/22/20","active",1
"24945",NA,"Djibouti",11.8251,42.5903,"3/23/20","confirmed",3
"24946",NA,"Djibouti",11.8251,42.5903,"3/23/20","deaths",0
"24947",NA,"Djibouti",11.8251,42.5903,"3/23/20","recovered",0
"24948",NA,"Djibouti",11.8251,42.5903,"3/23/20","active",3
"24949",NA,"Djibouti",11.8251,42.5903,"3/24/20","confirmed",3
"24950",NA,"Djibouti",11.8251,42.5903,"3/24/20","deaths",0
"24951",NA,"Djibouti",11.8251,42.5903,"3/24/20","recovered",0
"24952",NA,"Djibouti",11.8251,42.5903,"3/24/20","active",3
"24953",NA,"Djibouti",11.8251,42.5903,"3/25/20","confirmed",11
"24954",NA,"Djibouti",11.8251,42.5903,"3/25/20","deaths",0
"24955",NA,"Djibouti",11.8251,42.5903,"3/25/20","recovered",0
"24956",NA,"Djibouti",11.8251,42.5903,"3/25/20","active",11
"24957",NA,"Djibouti",11.8251,42.5903,"3/26/20","confirmed",11
"24958",NA,"Djibouti",11.8251,42.5903,"3/26/20","deaths",0
"24959",NA,"Djibouti",11.8251,42.5903,"3/26/20","recovered",0
"24960",NA,"Djibouti",11.8251,42.5903,"3/26/20","active",11
"24961",NA,"Dominican Republic",18.7357,-70.1627,"1/22/20","confirmed",0
"24962",NA,"Dominican Republic",18.7357,-70.1627,"1/22/20","deaths",0
"24963",NA,"Dominican Republic",18.7357,-70.1627,"1/22/20","recovered",0
"24964",NA,"Dominican Republic",18.7357,-70.1627,"1/22/20","active",0
"24965",NA,"Dominican Republic",18.7357,-70.1627,"1/23/20","confirmed",0
"24966",NA,"Dominican Republic",18.7357,-70.1627,"1/23/20","deaths",0
"24967",NA,"Dominican Republic",18.7357,-70.1627,"1/23/20","recovered",0
"24968",NA,"Dominican Republic",18.7357,-70.1627,"1/23/20","active",0
"24969",NA,"Dominican Republic",18.7357,-70.1627,"1/24/20","confirmed",0
"24970",NA,"Dominican Republic",18.7357,-70.1627,"1/24/20","deaths",0
"24971",NA,"Dominican Republic",18.7357,-70.1627,"1/24/20","recovered",0
"24972",NA,"Dominican Republic",18.7357,-70.1627,"1/24/20","active",0
"24973",NA,"Dominican Republic",18.7357,-70.1627,"1/25/20","confirmed",0
"24974",NA,"Dominican Republic",18.7357,-70.1627,"1/25/20","deaths",0
"24975",NA,"Dominican Republic",18.7357,-70.1627,"1/25/20","recovered",0
"24976",NA,"Dominican Republic",18.7357,-70.1627,"1/25/20","active",0
"24977",NA,"Dominican Republic",18.7357,-70.1627,"1/26/20","confirmed",0
"24978",NA,"Dominican Republic",18.7357,-70.1627,"1/26/20","deaths",0
"24979",NA,"Dominican Republic",18.7357,-70.1627,"1/26/20","recovered",0
"24980",NA,"Dominican Republic",18.7357,-70.1627,"1/26/20","active",0
"24981",NA,"Dominican Republic",18.7357,-70.1627,"1/27/20","confirmed",0
"24982",NA,"Dominican Republic",18.7357,-70.1627,"1/27/20","deaths",0
"24983",NA,"Dominican Republic",18.7357,-70.1627,"1/27/20","recovered",0
"24984",NA,"Dominican Republic",18.7357,-70.1627,"1/27/20","active",0
"24985",NA,"Dominican Republic",18.7357,-70.1627,"1/28/20","confirmed",0
"24986",NA,"Dominican Republic",18.7357,-70.1627,"1/28/20","deaths",0
"24987",NA,"Dominican Republic",18.7357,-70.1627,"1/28/20","recovered",0
"24988",NA,"Dominican Republic",18.7357,-70.1627,"1/28/20","active",0
"24989",NA,"Dominican Republic",18.7357,-70.1627,"1/29/20","confirmed",0
"24990",NA,"Dominican Republic",18.7357,-70.1627,"1/29/20","deaths",0
"24991",NA,"Dominican Republic",18.7357,-70.1627,"1/29/20","recovered",0
"24992",NA,"Dominican Republic",18.7357,-70.1627,"1/29/20","active",0
"24993",NA,"Dominican Republic",18.7357,-70.1627,"1/30/20","confirmed",0
"24994",NA,"Dominican Republic",18.7357,-70.1627,"1/30/20","deaths",0
"24995",NA,"Dominican Republic",18.7357,-70.1627,"1/30/20","recovered",0
"24996",NA,"Dominican Republic",18.7357,-70.1627,"1/30/20","active",0
"24997",NA,"Dominican Republic",18.7357,-70.1627,"1/31/20","confirmed",0
"24998",NA,"Dominican Republic",18.7357,-70.1627,"1/31/20","deaths",0
"24999",NA,"Dominican Republic",18.7357,-70.1627,"1/31/20","recovered",0
"25000",NA,"Dominican Republic",18.7357,-70.1627,"1/31/20","active",0
"25001",NA,"Dominican Republic",18.7357,-70.1627,"2/1/20","confirmed",0
"25002",NA,"Dominican Republic",18.7357,-70.1627,"2/1/20","deaths",0
"25003",NA,"Dominican Republic",18.7357,-70.1627,"2/1/20","recovered",0
"25004",NA,"Dominican Republic",18.7357,-70.1627,"2/1/20","active",0
"25005",NA,"Dominican Republic",18.7357,-70.1627,"2/2/20","confirmed",0
"25006",NA,"Dominican Republic",18.7357,-70.1627,"2/2/20","deaths",0
"25007",NA,"Dominican Republic",18.7357,-70.1627,"2/2/20","recovered",0
"25008",NA,"Dominican Republic",18.7357,-70.1627,"2/2/20","active",0
"25009",NA,"Dominican Republic",18.7357,-70.1627,"2/3/20","confirmed",0
"25010",NA,"Dominican Republic",18.7357,-70.1627,"2/3/20","deaths",0
"25011",NA,"Dominican Republic",18.7357,-70.1627,"2/3/20","recovered",0
"25012",NA,"Dominican Republic",18.7357,-70.1627,"2/3/20","active",0
"25013",NA,"Dominican Republic",18.7357,-70.1627,"2/4/20","confirmed",0
"25014",NA,"Dominican Republic",18.7357,-70.1627,"2/4/20","deaths",0
"25015",NA,"Dominican Republic",18.7357,-70.1627,"2/4/20","recovered",0
"25016",NA,"Dominican Republic",18.7357,-70.1627,"2/4/20","active",0
"25017",NA,"Dominican Republic",18.7357,-70.1627,"2/5/20","confirmed",0
"25018",NA,"Dominican Republic",18.7357,-70.1627,"2/5/20","deaths",0
"25019",NA,"Dominican Republic",18.7357,-70.1627,"2/5/20","recovered",0
"25020",NA,"Dominican Republic",18.7357,-70.1627,"2/5/20","active",0
"25021",NA,"Dominican Republic",18.7357,-70.1627,"2/6/20","confirmed",0
"25022",NA,"Dominican Republic",18.7357,-70.1627,"2/6/20","deaths",0
"25023",NA,"Dominican Republic",18.7357,-70.1627,"2/6/20","recovered",0
"25024",NA,"Dominican Republic",18.7357,-70.1627,"2/6/20","active",0
"25025",NA,"Dominican Republic",18.7357,-70.1627,"2/7/20","confirmed",0
"25026",NA,"Dominican Republic",18.7357,-70.1627,"2/7/20","deaths",0
"25027",NA,"Dominican Republic",18.7357,-70.1627,"2/7/20","recovered",0
"25028",NA,"Dominican Republic",18.7357,-70.1627,"2/7/20","active",0
"25029",NA,"Dominican Republic",18.7357,-70.1627,"2/8/20","confirmed",0
"25030",NA,"Dominican Republic",18.7357,-70.1627,"2/8/20","deaths",0
"25031",NA,"Dominican Republic",18.7357,-70.1627,"2/8/20","recovered",0
"25032",NA,"Dominican Republic",18.7357,-70.1627,"2/8/20","active",0
"25033",NA,"Dominican Republic",18.7357,-70.1627,"2/9/20","confirmed",0
"25034",NA,"Dominican Republic",18.7357,-70.1627,"2/9/20","deaths",0
"25035",NA,"Dominican Republic",18.7357,-70.1627,"2/9/20","recovered",0
"25036",NA,"Dominican Republic",18.7357,-70.1627,"2/9/20","active",0
"25037",NA,"Dominican Republic",18.7357,-70.1627,"2/10/20","confirmed",0
"25038",NA,"Dominican Republic",18.7357,-70.1627,"2/10/20","deaths",0
"25039",NA,"Dominican Republic",18.7357,-70.1627,"2/10/20","recovered",0
"25040",NA,"Dominican Republic",18.7357,-70.1627,"2/10/20","active",0
"25041",NA,"Dominican Republic",18.7357,-70.1627,"2/11/20","confirmed",0
"25042",NA,"Dominican Republic",18.7357,-70.1627,"2/11/20","deaths",0
"25043",NA,"Dominican Republic",18.7357,-70.1627,"2/11/20","recovered",0
"25044",NA,"Dominican Republic",18.7357,-70.1627,"2/11/20","active",0
"25045",NA,"Dominican Republic",18.7357,-70.1627,"2/12/20","confirmed",0
"25046",NA,"Dominican Republic",18.7357,-70.1627,"2/12/20","deaths",0
"25047",NA,"Dominican Republic",18.7357,-70.1627,"2/12/20","recovered",0
"25048",NA,"Dominican Republic",18.7357,-70.1627,"2/12/20","active",0
"25049",NA,"Dominican Republic",18.7357,-70.1627,"2/13/20","confirmed",0
"25050",NA,"Dominican Republic",18.7357,-70.1627,"2/13/20","deaths",0
"25051",NA,"Dominican Republic",18.7357,-70.1627,"2/13/20","recovered",0
"25052",NA,"Dominican Republic",18.7357,-70.1627,"2/13/20","active",0
"25053",NA,"Dominican Republic",18.7357,-70.1627,"2/14/20","confirmed",0
"25054",NA,"Dominican Republic",18.7357,-70.1627,"2/14/20","deaths",0
"25055",NA,"Dominican Republic",18.7357,-70.1627,"2/14/20","recovered",0
"25056",NA,"Dominican Republic",18.7357,-70.1627,"2/14/20","active",0
"25057",NA,"Dominican Republic",18.7357,-70.1627,"2/15/20","confirmed",0
"25058",NA,"Dominican Republic",18.7357,-70.1627,"2/15/20","deaths",0
"25059",NA,"Dominican Republic",18.7357,-70.1627,"2/15/20","recovered",0
"25060",NA,"Dominican Republic",18.7357,-70.1627,"2/15/20","active",0
"25061",NA,"Dominican Republic",18.7357,-70.1627,"2/16/20","confirmed",0
"25062",NA,"Dominican Republic",18.7357,-70.1627,"2/16/20","deaths",0
"25063",NA,"Dominican Republic",18.7357,-70.1627,"2/16/20","recovered",0
"25064",NA,"Dominican Republic",18.7357,-70.1627,"2/16/20","active",0
"25065",NA,"Dominican Republic",18.7357,-70.1627,"2/17/20","confirmed",0
"25066",NA,"Dominican Republic",18.7357,-70.1627,"2/17/20","deaths",0
"25067",NA,"Dominican Republic",18.7357,-70.1627,"2/17/20","recovered",0
"25068",NA,"Dominican Republic",18.7357,-70.1627,"2/17/20","active",0
"25069",NA,"Dominican Republic",18.7357,-70.1627,"2/18/20","confirmed",0
"25070",NA,"Dominican Republic",18.7357,-70.1627,"2/18/20","deaths",0
"25071",NA,"Dominican Republic",18.7357,-70.1627,"2/18/20","recovered",0
"25072",NA,"Dominican Republic",18.7357,-70.1627,"2/18/20","active",0
"25073",NA,"Dominican Republic",18.7357,-70.1627,"2/19/20","confirmed",0
"25074",NA,"Dominican Republic",18.7357,-70.1627,"2/19/20","deaths",0
"25075",NA,"Dominican Republic",18.7357,-70.1627,"2/19/20","recovered",0
"25076",NA,"Dominican Republic",18.7357,-70.1627,"2/19/20","active",0
"25077",NA,"Dominican Republic",18.7357,-70.1627,"2/20/20","confirmed",0
"25078",NA,"Dominican Republic",18.7357,-70.1627,"2/20/20","deaths",0
"25079",NA,"Dominican Republic",18.7357,-70.1627,"2/20/20","recovered",0
"25080",NA,"Dominican Republic",18.7357,-70.1627,"2/20/20","active",0
"25081",NA,"Dominican Republic",18.7357,-70.1627,"2/21/20","confirmed",0
"25082",NA,"Dominican Republic",18.7357,-70.1627,"2/21/20","deaths",0
"25083",NA,"Dominican Republic",18.7357,-70.1627,"2/21/20","recovered",0
"25084",NA,"Dominican Republic",18.7357,-70.1627,"2/21/20","active",0
"25085",NA,"Dominican Republic",18.7357,-70.1627,"2/22/20","confirmed",0
"25086",NA,"Dominican Republic",18.7357,-70.1627,"2/22/20","deaths",0
"25087",NA,"Dominican Republic",18.7357,-70.1627,"2/22/20","recovered",0
"25088",NA,"Dominican Republic",18.7357,-70.1627,"2/22/20","active",0
"25089",NA,"Dominican Republic",18.7357,-70.1627,"2/23/20","confirmed",0
"25090",NA,"Dominican Republic",18.7357,-70.1627,"2/23/20","deaths",0
"25091",NA,"Dominican Republic",18.7357,-70.1627,"2/23/20","recovered",0
"25092",NA,"Dominican Republic",18.7357,-70.1627,"2/23/20","active",0
"25093",NA,"Dominican Republic",18.7357,-70.1627,"2/24/20","confirmed",0
"25094",NA,"Dominican Republic",18.7357,-70.1627,"2/24/20","deaths",0
"25095",NA,"Dominican Republic",18.7357,-70.1627,"2/24/20","recovered",0
"25096",NA,"Dominican Republic",18.7357,-70.1627,"2/24/20","active",0
"25097",NA,"Dominican Republic",18.7357,-70.1627,"2/25/20","confirmed",0
"25098",NA,"Dominican Republic",18.7357,-70.1627,"2/25/20","deaths",0
"25099",NA,"Dominican Republic",18.7357,-70.1627,"2/25/20","recovered",0
"25100",NA,"Dominican Republic",18.7357,-70.1627,"2/25/20","active",0
"25101",NA,"Dominican Republic",18.7357,-70.1627,"2/26/20","confirmed",0
"25102",NA,"Dominican Republic",18.7357,-70.1627,"2/26/20","deaths",0
"25103",NA,"Dominican Republic",18.7357,-70.1627,"2/26/20","recovered",0
"25104",NA,"Dominican Republic",18.7357,-70.1627,"2/26/20","active",0
"25105",NA,"Dominican Republic",18.7357,-70.1627,"2/27/20","confirmed",0
"25106",NA,"Dominican Republic",18.7357,-70.1627,"2/27/20","deaths",0
"25107",NA,"Dominican Republic",18.7357,-70.1627,"2/27/20","recovered",0
"25108",NA,"Dominican Republic",18.7357,-70.1627,"2/27/20","active",0
"25109",NA,"Dominican Republic",18.7357,-70.1627,"2/28/20","confirmed",0
"25110",NA,"Dominican Republic",18.7357,-70.1627,"2/28/20","deaths",0
"25111",NA,"Dominican Republic",18.7357,-70.1627,"2/28/20","recovered",0
"25112",NA,"Dominican Republic",18.7357,-70.1627,"2/28/20","active",0
"25113",NA,"Dominican Republic",18.7357,-70.1627,"2/29/20","confirmed",0
"25114",NA,"Dominican Republic",18.7357,-70.1627,"2/29/20","deaths",0
"25115",NA,"Dominican Republic",18.7357,-70.1627,"2/29/20","recovered",0
"25116",NA,"Dominican Republic",18.7357,-70.1627,"2/29/20","active",0
"25117",NA,"Dominican Republic",18.7357,-70.1627,"3/1/20","confirmed",1
"25118",NA,"Dominican Republic",18.7357,-70.1627,"3/1/20","deaths",0
"25119",NA,"Dominican Republic",18.7357,-70.1627,"3/1/20","recovered",0
"25120",NA,"Dominican Republic",18.7357,-70.1627,"3/1/20","active",1
"25121",NA,"Dominican Republic",18.7357,-70.1627,"3/2/20","confirmed",1
"25122",NA,"Dominican Republic",18.7357,-70.1627,"3/2/20","deaths",0
"25123",NA,"Dominican Republic",18.7357,-70.1627,"3/2/20","recovered",0
"25124",NA,"Dominican Republic",18.7357,-70.1627,"3/2/20","active",1
"25125",NA,"Dominican Republic",18.7357,-70.1627,"3/3/20","confirmed",1
"25126",NA,"Dominican Republic",18.7357,-70.1627,"3/3/20","deaths",0
"25127",NA,"Dominican Republic",18.7357,-70.1627,"3/3/20","recovered",0
"25128",NA,"Dominican Republic",18.7357,-70.1627,"3/3/20","active",1
"25129",NA,"Dominican Republic",18.7357,-70.1627,"3/4/20","confirmed",1
"25130",NA,"Dominican Republic",18.7357,-70.1627,"3/4/20","deaths",0
"25131",NA,"Dominican Republic",18.7357,-70.1627,"3/4/20","recovered",0
"25132",NA,"Dominican Republic",18.7357,-70.1627,"3/4/20","active",1
"25133",NA,"Dominican Republic",18.7357,-70.1627,"3/5/20","confirmed",1
"25134",NA,"Dominican Republic",18.7357,-70.1627,"3/5/20","deaths",0
"25135",NA,"Dominican Republic",18.7357,-70.1627,"3/5/20","recovered",0
"25136",NA,"Dominican Republic",18.7357,-70.1627,"3/5/20","active",1
"25137",NA,"Dominican Republic",18.7357,-70.1627,"3/6/20","confirmed",2
"25138",NA,"Dominican Republic",18.7357,-70.1627,"3/6/20","deaths",0
"25139",NA,"Dominican Republic",18.7357,-70.1627,"3/6/20","recovered",0
"25140",NA,"Dominican Republic",18.7357,-70.1627,"3/6/20","active",2
"25141",NA,"Dominican Republic",18.7357,-70.1627,"3/7/20","confirmed",2
"25142",NA,"Dominican Republic",18.7357,-70.1627,"3/7/20","deaths",0
"25143",NA,"Dominican Republic",18.7357,-70.1627,"3/7/20","recovered",0
"25144",NA,"Dominican Republic",18.7357,-70.1627,"3/7/20","active",2
"25145",NA,"Dominican Republic",18.7357,-70.1627,"3/8/20","confirmed",5
"25146",NA,"Dominican Republic",18.7357,-70.1627,"3/8/20","deaths",0
"25147",NA,"Dominican Republic",18.7357,-70.1627,"3/8/20","recovered",0
"25148",NA,"Dominican Republic",18.7357,-70.1627,"3/8/20","active",5
"25149",NA,"Dominican Republic",18.7357,-70.1627,"3/9/20","confirmed",5
"25150",NA,"Dominican Republic",18.7357,-70.1627,"3/9/20","deaths",0
"25151",NA,"Dominican Republic",18.7357,-70.1627,"3/9/20","recovered",0
"25152",NA,"Dominican Republic",18.7357,-70.1627,"3/9/20","active",5
"25153",NA,"Dominican Republic",18.7357,-70.1627,"3/10/20","confirmed",5
"25154",NA,"Dominican Republic",18.7357,-70.1627,"3/10/20","deaths",0
"25155",NA,"Dominican Republic",18.7357,-70.1627,"3/10/20","recovered",0
"25156",NA,"Dominican Republic",18.7357,-70.1627,"3/10/20","active",5
"25157",NA,"Dominican Republic",18.7357,-70.1627,"3/11/20","confirmed",5
"25158",NA,"Dominican Republic",18.7357,-70.1627,"3/11/20","deaths",0
"25159",NA,"Dominican Republic",18.7357,-70.1627,"3/11/20","recovered",0
"25160",NA,"Dominican Republic",18.7357,-70.1627,"3/11/20","active",5
"25161",NA,"Dominican Republic",18.7357,-70.1627,"3/12/20","confirmed",5
"25162",NA,"Dominican Republic",18.7357,-70.1627,"3/12/20","deaths",0
"25163",NA,"Dominican Republic",18.7357,-70.1627,"3/12/20","recovered",0
"25164",NA,"Dominican Republic",18.7357,-70.1627,"3/12/20","active",5
"25165",NA,"Dominican Republic",18.7357,-70.1627,"3/13/20","confirmed",5
"25166",NA,"Dominican Republic",18.7357,-70.1627,"3/13/20","deaths",0
"25167",NA,"Dominican Republic",18.7357,-70.1627,"3/13/20","recovered",0
"25168",NA,"Dominican Republic",18.7357,-70.1627,"3/13/20","active",5
"25169",NA,"Dominican Republic",18.7357,-70.1627,"3/14/20","confirmed",11
"25170",NA,"Dominican Republic",18.7357,-70.1627,"3/14/20","deaths",0
"25171",NA,"Dominican Republic",18.7357,-70.1627,"3/14/20","recovered",0
"25172",NA,"Dominican Republic",18.7357,-70.1627,"3/14/20","active",11
"25173",NA,"Dominican Republic",18.7357,-70.1627,"3/15/20","confirmed",11
"25174",NA,"Dominican Republic",18.7357,-70.1627,"3/15/20","deaths",0
"25175",NA,"Dominican Republic",18.7357,-70.1627,"3/15/20","recovered",0
"25176",NA,"Dominican Republic",18.7357,-70.1627,"3/15/20","active",11
"25177",NA,"Dominican Republic",18.7357,-70.1627,"3/16/20","confirmed",11
"25178",NA,"Dominican Republic",18.7357,-70.1627,"3/16/20","deaths",0
"25179",NA,"Dominican Republic",18.7357,-70.1627,"3/16/20","recovered",0
"25180",NA,"Dominican Republic",18.7357,-70.1627,"3/16/20","active",11
"25181",NA,"Dominican Republic",18.7357,-70.1627,"3/17/20","confirmed",21
"25182",NA,"Dominican Republic",18.7357,-70.1627,"3/17/20","deaths",1
"25183",NA,"Dominican Republic",18.7357,-70.1627,"3/17/20","recovered",0
"25184",NA,"Dominican Republic",18.7357,-70.1627,"3/17/20","active",20
"25185",NA,"Dominican Republic",18.7357,-70.1627,"3/18/20","confirmed",21
"25186",NA,"Dominican Republic",18.7357,-70.1627,"3/18/20","deaths",1
"25187",NA,"Dominican Republic",18.7357,-70.1627,"3/18/20","recovered",0
"25188",NA,"Dominican Republic",18.7357,-70.1627,"3/18/20","active",20
"25189",NA,"Dominican Republic",18.7357,-70.1627,"3/19/20","confirmed",34
"25190",NA,"Dominican Republic",18.7357,-70.1627,"3/19/20","deaths",2
"25191",NA,"Dominican Republic",18.7357,-70.1627,"3/19/20","recovered",0
"25192",NA,"Dominican Republic",18.7357,-70.1627,"3/19/20","active",32
"25193",NA,"Dominican Republic",18.7357,-70.1627,"3/20/20","confirmed",72
"25194",NA,"Dominican Republic",18.7357,-70.1627,"3/20/20","deaths",2
"25195",NA,"Dominican Republic",18.7357,-70.1627,"3/20/20","recovered",0
"25196",NA,"Dominican Republic",18.7357,-70.1627,"3/20/20","active",70
"25197",NA,"Dominican Republic",18.7357,-70.1627,"3/21/20","confirmed",112
"25198",NA,"Dominican Republic",18.7357,-70.1627,"3/21/20","deaths",2
"25199",NA,"Dominican Republic",18.7357,-70.1627,"3/21/20","recovered",0
"25200",NA,"Dominican Republic",18.7357,-70.1627,"3/21/20","active",110
"25201",NA,"Dominican Republic",18.7357,-70.1627,"3/22/20","confirmed",202
"25202",NA,"Dominican Republic",18.7357,-70.1627,"3/22/20","deaths",3
"25203",NA,"Dominican Republic",18.7357,-70.1627,"3/22/20","recovered",0
"25204",NA,"Dominican Republic",18.7357,-70.1627,"3/22/20","active",199
"25205",NA,"Dominican Republic",18.7357,-70.1627,"3/23/20","confirmed",245
"25206",NA,"Dominican Republic",18.7357,-70.1627,"3/23/20","deaths",3
"25207",NA,"Dominican Republic",18.7357,-70.1627,"3/23/20","recovered",0
"25208",NA,"Dominican Republic",18.7357,-70.1627,"3/23/20","active",242
"25209",NA,"Dominican Republic",18.7357,-70.1627,"3/24/20","confirmed",312
"25210",NA,"Dominican Republic",18.7357,-70.1627,"3/24/20","deaths",6
"25211",NA,"Dominican Republic",18.7357,-70.1627,"3/24/20","recovered",3
"25212",NA,"Dominican Republic",18.7357,-70.1627,"3/24/20","active",303
"25213",NA,"Dominican Republic",18.7357,-70.1627,"3/25/20","confirmed",392
"25214",NA,"Dominican Republic",18.7357,-70.1627,"3/25/20","deaths",10
"25215",NA,"Dominican Republic",18.7357,-70.1627,"3/25/20","recovered",3
"25216",NA,"Dominican Republic",18.7357,-70.1627,"3/25/20","active",379
"25217",NA,"Dominican Republic",18.7357,-70.1627,"3/26/20","confirmed",488
"25218",NA,"Dominican Republic",18.7357,-70.1627,"3/26/20","deaths",10
"25219",NA,"Dominican Republic",18.7357,-70.1627,"3/26/20","recovered",3
"25220",NA,"Dominican Republic",18.7357,-70.1627,"3/26/20","active",475
"25221",NA,"Ecuador",-1.8312,-78.1834,"1/22/20","confirmed",0
"25222",NA,"Ecuador",-1.8312,-78.1834,"1/22/20","deaths",0
"25223",NA,"Ecuador",-1.8312,-78.1834,"1/22/20","recovered",0
"25224",NA,"Ecuador",-1.8312,-78.1834,"1/22/20","active",0
"25225",NA,"Ecuador",-1.8312,-78.1834,"1/23/20","confirmed",0
"25226",NA,"Ecuador",-1.8312,-78.1834,"1/23/20","deaths",0
"25227",NA,"Ecuador",-1.8312,-78.1834,"1/23/20","recovered",0
"25228",NA,"Ecuador",-1.8312,-78.1834,"1/23/20","active",0
"25229",NA,"Ecuador",-1.8312,-78.1834,"1/24/20","confirmed",0
"25230",NA,"Ecuador",-1.8312,-78.1834,"1/24/20","deaths",0
"25231",NA,"Ecuador",-1.8312,-78.1834,"1/24/20","recovered",0
"25232",NA,"Ecuador",-1.8312,-78.1834,"1/24/20","active",0
"25233",NA,"Ecuador",-1.8312,-78.1834,"1/25/20","confirmed",0
"25234",NA,"Ecuador",-1.8312,-78.1834,"1/25/20","deaths",0
"25235",NA,"Ecuador",-1.8312,-78.1834,"1/25/20","recovered",0
"25236",NA,"Ecuador",-1.8312,-78.1834,"1/25/20","active",0
"25237",NA,"Ecuador",-1.8312,-78.1834,"1/26/20","confirmed",0
"25238",NA,"Ecuador",-1.8312,-78.1834,"1/26/20","deaths",0
"25239",NA,"Ecuador",-1.8312,-78.1834,"1/26/20","recovered",0
"25240",NA,"Ecuador",-1.8312,-78.1834,"1/26/20","active",0
"25241",NA,"Ecuador",-1.8312,-78.1834,"1/27/20","confirmed",0
"25242",NA,"Ecuador",-1.8312,-78.1834,"1/27/20","deaths",0
"25243",NA,"Ecuador",-1.8312,-78.1834,"1/27/20","recovered",0
"25244",NA,"Ecuador",-1.8312,-78.1834,"1/27/20","active",0
"25245",NA,"Ecuador",-1.8312,-78.1834,"1/28/20","confirmed",0
"25246",NA,"Ecuador",-1.8312,-78.1834,"1/28/20","deaths",0
"25247",NA,"Ecuador",-1.8312,-78.1834,"1/28/20","recovered",0
"25248",NA,"Ecuador",-1.8312,-78.1834,"1/28/20","active",0
"25249",NA,"Ecuador",-1.8312,-78.1834,"1/29/20","confirmed",0
"25250",NA,"Ecuador",-1.8312,-78.1834,"1/29/20","deaths",0
"25251",NA,"Ecuador",-1.8312,-78.1834,"1/29/20","recovered",0
"25252",NA,"Ecuador",-1.8312,-78.1834,"1/29/20","active",0
"25253",NA,"Ecuador",-1.8312,-78.1834,"1/30/20","confirmed",0
"25254",NA,"Ecuador",-1.8312,-78.1834,"1/30/20","deaths",0
"25255",NA,"Ecuador",-1.8312,-78.1834,"1/30/20","recovered",0
"25256",NA,"Ecuador",-1.8312,-78.1834,"1/30/20","active",0
"25257",NA,"Ecuador",-1.8312,-78.1834,"1/31/20","confirmed",0
"25258",NA,"Ecuador",-1.8312,-78.1834,"1/31/20","deaths",0
"25259",NA,"Ecuador",-1.8312,-78.1834,"1/31/20","recovered",0
"25260",NA,"Ecuador",-1.8312,-78.1834,"1/31/20","active",0
"25261",NA,"Ecuador",-1.8312,-78.1834,"2/1/20","confirmed",0
"25262",NA,"Ecuador",-1.8312,-78.1834,"2/1/20","deaths",0
"25263",NA,"Ecuador",-1.8312,-78.1834,"2/1/20","recovered",0
"25264",NA,"Ecuador",-1.8312,-78.1834,"2/1/20","active",0
"25265",NA,"Ecuador",-1.8312,-78.1834,"2/2/20","confirmed",0
"25266",NA,"Ecuador",-1.8312,-78.1834,"2/2/20","deaths",0
"25267",NA,"Ecuador",-1.8312,-78.1834,"2/2/20","recovered",0
"25268",NA,"Ecuador",-1.8312,-78.1834,"2/2/20","active",0
"25269",NA,"Ecuador",-1.8312,-78.1834,"2/3/20","confirmed",0
"25270",NA,"Ecuador",-1.8312,-78.1834,"2/3/20","deaths",0
"25271",NA,"Ecuador",-1.8312,-78.1834,"2/3/20","recovered",0
"25272",NA,"Ecuador",-1.8312,-78.1834,"2/3/20","active",0
"25273",NA,"Ecuador",-1.8312,-78.1834,"2/4/20","confirmed",0
"25274",NA,"Ecuador",-1.8312,-78.1834,"2/4/20","deaths",0
"25275",NA,"Ecuador",-1.8312,-78.1834,"2/4/20","recovered",0
"25276",NA,"Ecuador",-1.8312,-78.1834,"2/4/20","active",0
"25277",NA,"Ecuador",-1.8312,-78.1834,"2/5/20","confirmed",0
"25278",NA,"Ecuador",-1.8312,-78.1834,"2/5/20","deaths",0
"25279",NA,"Ecuador",-1.8312,-78.1834,"2/5/20","recovered",0
"25280",NA,"Ecuador",-1.8312,-78.1834,"2/5/20","active",0
"25281",NA,"Ecuador",-1.8312,-78.1834,"2/6/20","confirmed",0
